"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/replicationcontrollers","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/namespaces/{namespaces}/services/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/endpoints","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/endpoints","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/secrets","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/secrets","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/namespaces/{namespaces}/services","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/namespaces/{namespaces}/endpoints","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/replicationcontrollers","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/endpoints/{name}","PUT","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/endpoints/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/resourcequotas","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/resourcequotas","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/pods","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/namespaces/{namespaces}/replicationcontrollers","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/namespaces/{namespaces}/secrets","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/events","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/events","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{name}","PUT","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{name}","DELETE","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/namespaces/{namespaces}/endpoints/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/namespaces/{namespaces}/secrets/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/secrets","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/resourcequotas","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/endpoints","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/services","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/events","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/pods","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/pods","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/namespaces/{namespaces}/pods/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/endpoints","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/nodes/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/namespaces/{namespaces}/limitranges/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/namespaces/{namespaces}/services/{name}/{path:*}","PUT","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/namespaces/{namespaces}/services/{name}/{path:*}","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/namespaces/{namespaces}/services/{name}/{path:*}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/namespaces/{namespaces}/services/{name}/{path:*}","DELETE","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/secrets/{name}","PUT","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/secrets/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/secrets/{name}","DELETE","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
